BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"393 AVENUE S, 4H", ,11223,0,0,0,0,0,1950,2,D4,180000,09/06/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"393 AVENUE S, 1G", ,11223,0,0,0,0,0,1950,2,D4,135000,10/07/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"393 AVENUE S, 3E", ,11223,0,0,0,0,0,1950,2,D4,185000,11/10/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"367 AVENUE S, 5E", ,11223,0,0,0,0,0,1950,2,D4,192000,12/09/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"367 AVENUE S, 6E", ,11223,0,0,0,0,0,1950,2,D4,197500,12/12/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"393 AVENUE S, 3D", ,11223,0,0,0,0,0,1950,2,D4,0,09/23/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"387 AVENUE S, 2C", ,11223,0,0,0,0,0,1950,2,D4,202800,02/15/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"367 AVENUE S, 4B", ,11223,0,0,0,0,0,1950,2,D4,207000,02/06/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"373 AVENUE S, 2A", ,11223,0,0,0,0,0,1950,2,D4,275000,05/01/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"367 AVENUE S, 3D", ,11223,0,0,0,0,0,1950,2,D4,299000,08/15/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,35, ,D4,"373 AVENUE S, 2C", ,11223,0,0,0,0,0,1950,2,D4,235000,08/31/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,399, ,D4,"1800 OCEAN PARKWAY, C5", ,11223,0,0,0,0,0,1931,2,D4,165000,11/02/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,415, ,D4,1802 OCEAN PARKWAY,113,11223,113,0,113,20750,138600,1926,2,D4,0,12/01/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,415, ,D4,"1802 OCEAN PARKWAY, C8", ,11223,0,0,0,0,0,1926,2,D4,0,12/01/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,415, ,D4,"1802 OCEAN PARKWAY, B16", ,11223,0,0,0,0,0,1926,2,D4,196000,04/06/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6681,415, ,D4,"1802 OCEAN PARKWAY, C19", ,11223,0,0,0,0,0,1926,2,D4,220000,08/30/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6682,13, ,D4,"1811 OCEAN PARKWAY, 3-N", ,11223,0,0,0,0,0,1953,2,D4,200000,12/07/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6682,13, ,D4,"1811 OCEAN PARKWAY, 5L", ,11223,0,0,0,0,0,1953,2,D4,295000,03/29/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6682,13, ,D4,"1811 OCEAN PARKWAY, 2D", ,11223,0,0,0,0,0,1953,2,D4,0,03/29/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6682,13, ,D4,"1811 OCEAN PARKWAY, 6N", ,11223,0,0,0,0,0,1953,2,D4,220000,04/21/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6682,13, ,D4,"1811 OCEAN PARKWAY, 1D", ,11223,0,0,0,0,0,1953,2,D4,225000,05/24/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,6682,13, ,D4,"1811 OCEAN PARKWAY, 6B", ,11223,0,0,0,0,0,1953,2,D4,0,07/25/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7089,62, ,D4,"2035 EAST 7TH STREET, 7H", ,11223,0,0,0,0,0,1962,2,D4,170000,01/09/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7089,62, ,D4,"2035 EAST 7TH, 6D", ,11223,0,0,0,0,0,1962,2,D4,180000,03/21/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7089,62, ,D4,"2035 EAST 7TH STREET, 1D", ,11223,0,0,0,0,0,1962,2,D4,171000,05/22/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7089,62, ,D4,"2035 EAST 7TH STREET, 3C", ,11223,0,0,0,0,0,1962,2,D4,170000,06/05/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7104,144, ,D4,"388 AVENUE S, 2B", ,11223,0,0,0,0,0,1951,2,D4,192000,11/01/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7104,144, ,D4,"394 AVENUE S, 3A", ,11223,0,0,0,0,0,1951,2,D4,0,11/30/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7104,144, ,D4,"388 AVENUE S, 6E", ,11223,0,0,0,0,0,1951,2,D4,210000,12/14/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7104,144, ,D4,"394 AVENUE S, 3C", ,11223,0,0,0,0,0,1951,2,D4,203000,01/19/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7104,144, ,D4,"388 AVENUE S, 1A", ,11223,0,0,0,0,0,1951,2,D4,120000,04/10/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7104,144, ,D4,"388 AVENUE S, 4E", ,11223,0,0,0,0,0,1951,2,D4,220000,08/15/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7109,1, ,D4,"602 AVENUE T, 3C", ,11223,0,0,0,0,0,1938,2,D4,289000,09/29/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7109,1, ,D4,"602 AVENUE T, 4K", ,11223,0,0,0,0,0,1938,2,D4,267000,08/31/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7158,63, ,D4,"2265 OCEAN PARKWAY, 4D", ,11223,0,0,0,0,0,1956,2,D4,0,10/24/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7158,63, ,D4,"2265 OCEAN PARKWAY, 1G", ,11223,0,0,0,0,0,1956,2,D4,235000,03/17/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7158,63, ,D4,"2265 OCEAN PARKWAY, 2K", ,11223,0,0,0,0,0,1956,2,D4,0,01/27/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 6N", ,11223,0,0,0,0,0,1962,2,D4,0,11/04/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 3L", ,11223,0,0,0,0,0,1962,2,D4,192000,11/18/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 5M", ,11223,0,0,0,0,0,1962,2,D4,245000,10/20/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 5J", ,11223,0,0,0,0,0,1962,2,D4,195000,06/30/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 5A", ,11223,0,0,0,0,0,1962,2,D4,170000,07/26/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 6G", ,11223,0,0,0,0,0,1962,2,D4,195000,08/03/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 1P", ,11223,0,0,0,0,0,1962,2,D4,255000,08/30/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7159,40, ,D4,"735 AVENUE W, 6D", ,11223,0,0,0,0,0,1962,2,D4,0,08/29/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD   STREET, 518", ,11223,0,0,0,0,0,1957,2,D4,72500,11/04/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD STREET, 228", ,11223,0,0,0,0,0,1957,2,D4,316000,12/16/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD STREET, 715", ,11223,0,0,0,0,0,1957,2,D4,0,12/16/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD STREET, 501", ,11223,0,0,0,0,0,1957,2,D4,235000,04/07/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD STREET, 519", ,11223,0,0,0,0,0,1957,2,D4,250000,05/02/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD STREET, 607", ,11223,0,0,0,0,0,1957,2,D4,315000,07/31/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7178,22, ,D4,"2400 EAST 3RD   STREET, 214", ,11223,0,0,0,0,0,1957,2,D4,380000,08/31/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7181,1, ,D4,"2310 OCEAN PARKWAY, 2F", ,11223,0,0,0,0,0,1954,2,D4,239200,05/23/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7181,1, ,D4,"2310 OCEAN PARKWAY, 5G", ,11223,0,0,0,0,0,1954,2,D4,0,05/10/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7181,1, ,D4,"2310 OCEAN PARKWAY, 1F", ,11223,0,0,0,0,0,1954,2,D4,266000,07/24/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7181,1, ,D4,"2310 OCEAN PARKWAY, 2G", ,11223,0,0,0,0,0,1954,2,D4,0,08/22/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7182,31, ,D4,"527 AVENUE X, 4B", ,11235,0,0,0,0,0,1962,2,D4,240000,12/08/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7182,46, ,D4,"2373 OCEAN PARKWAY, 3C", ,11223,0,0,0,0,0,1960,2,D4,275000,05/12/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7182,46, ,D4,"2373 OCEAN PARKWAY, 3F", ,11223,0,0,0,0,0,1960,2,D4,261000,08/28/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7214,1, ,D4,"2547 WEST 2 STREET, 6G", ,11223,0,0,0,0,0,1957,2,D4,295000,10/14/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7214,1, ,D4,"2569 WEST 2ND STREET, 1-E", ,11223,0,0,0,0,0,1957,2,D4,339000,11/22/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7214,1, ,D4,"2547 WEST 2ND STREET, 3C", ,11223,0,0,0,0,0,1957,2,D4,170000,11/22/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7214,1, ,D4,"2547 WEST 2ND STREET, 1D", ,11223,0,0,0,0,0,1957,2,D4,155000,12/07/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7214,1, ,D4,"2525 WEST 2ND STREET, 4G", ,11223,0,0,0,0,0,1957,2,D4,160000,02/22/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7214,1, ,D4,"2547 WEST 2ND STREET, 3A", ,11223,0,0,0,0,0,1957,2,D4,252000,04/20/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7218,59, ,D4,"2580 OCEAN PARKWAY, 6M", ,11235,0,0,0,0,0,1961,2,D4,299000,09/23/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7218,59, ,D4,"2580 OCEAN PARKWAY, 1M", ,11235,0,0,0,0,0,1961,2,D4,315000,12/16/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7218,59, ,D4,"2580 OCEAN PARKWAY, 2L", ,11235,0,0,0,0,0,1961,2,D4,0,02/03/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7218,59, ,D4,"2580 OCEAN PARKWAY, 1-F", ,11235,0,0,0,0,0,1961,2,D4,0,05/31/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7223,11, ,D4,"2514 EAST 7TH STREET, 6K", ,11235,0,0,0,0,0,1953,2,D4,349000,07/20/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7223,27, ,D4,"2552 EAST 7TH STREET, 5J", ,11235,0,0,0,0,0,1953,2,D4,350000,11/03/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7223,27, ,D4,"2552 EAST 7TH STREET, 2A", ,11235,0,0,0,0,0,1953,2,D4,315000,05/23/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7223,27, ,D4,"2552 E 7 STREET, 4E", ,11235,0,0,0,0,0,1953,2,D4,265000,08/11/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,37, ,D4,"701 GERALD COURT, 4E", ,11235,0,0,0,0,0,1953,2,D4,235000,06/08/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,50, ,D4,"2531 EAST 7TH STREET, 5M", ,11235,0,0,0,0,0,1953,2,D4,320000,09/27/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,50, ,D4,"2553 EAST 7 STREET, 1B", ,11235,0,0,0,0,0,1953,2,D4,140000,10/13/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,50, ,D4,"2531 EAST 7 STREET, 1J", ,11235,0,0,0,0,0,1953,2,D4,0,05/16/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,50, ,D4,"2531 EAST 7 STREET, 2L", ,11235,0,0,0,0,0,1953,2,D4,340000,06/05/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,128, ,D4,"702 KATHLEEN PLACE, 4D", ,11235,0,0,0,0,0,1953,2,D4,305000,01/17/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7224,128, ,D4,"702 KATHLEEN PLACE, 5B", ,11235,0,0,0,0,0,1953,2,D4,295000,08/23/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,42, ,D4,"2610 OCEAN PARKWAY, 4B", ,11235,0,0,0,0,0,1964,2,D4,0,11/01/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,42, ,D4,"2610 OCEAN PARKWAY, 3G", ,11235,0,0,0,0,0,1964,2,D4,180000,03/06/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 10K", ,11235,0,0,0,0,0,1962,2,D4,178000,09/12/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 11N", ,11235,0,0,0,0,0,1962,2,D4,325000,11/04/2016
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 6N", ,11235,0,0,0,0,0,1962,2,D4,395000,02/02/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 3D", ,11235,0,0,0,0,0,1962,2,D4,165000,02/10/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 4K", ,11235,0,0,0,0,0,1962,2,D4,182000,03/28/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 7P", ,11235,0,0,0,0,0,1962,2,D4,315000,03/23/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 5R", ,11235,0,0,0,0,0,1962,2,D4,0,03/20/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 12M", ,11235,0,0,0,0,0,1962,2,D4,355000,05/26/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7238,115, ,D4,"2650 OCEAN PARKWAY, 8F", ,11235,0,0,0,0,0,1962,2,D4,0,08/11/2017
3,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS             ,2,7244,58, ,D4,"711 MONTAUK COURT, 3D", ,11235,0,0,0,0,0,1955,2,D4,245000,05/08/2017
